"11577","Practical English Usage Oxford","10"
"11580","In love with sentence structures","10"
"11582","天使頭上的小木屑","31"
"11584","Befriend by Fire","8"
"11585","The MAGIC","6"
"11588","文化人何苦為難文化人","1"
"11589","體驗紐約風格實用英語會話","3"
"11590","老闆要你會的職場英語必用句","6"
"11591","For one more day / Mitch Albom","1"
"11592","人生就是不停的戰鬥","1"
"11593","New Century Mathematics Workbook 1A","11"
"11594","New Century Mathematics Workbook 1B","11"
"11595","New Century Mathematics Workbook 3B (全新)","11"
"11596","New Century Mathematics Workbook 3A (全新)","11"
"11597","急救證書課程手冊","8"
"11598","Mathematics for Economics and Business ","21"
"11599","Options, Futures, and Other Derivatives","22"
"11600","PHYSICS AT WORK 
(Second Edition)","6"
"11601","Mastering Science 2A","6"
"11602","Mastering Science 2B","6"
"11603","[Chem] Chemistry book / Organic Chemistry","17"
"11604","[Chem] Chemistry book / Principles of Instrumental Analysis","17"
"11605","[Chem] Chemistry Book / Physical Chemistry","17"
"11606","急救證書課程手冊（包CD)","8"
"11608","Psychology ","6"
"11609","Inquiry into Life","18"
"11610","Language disorder","8"
"11611","Language development","8"
"11612","Language disorders","8"
"11613","Understanding children w language problems","7"
"11614","Voice problem","8"
"11615","F.2 Mathematics Supplementary Exercises（updated edition)","11"
"11616","Accounting Theory and Practice","36"
"11617","Advanced financial accounting in Hong Kong","36"
"11618","Financial Management","36"
"11619","Auditing &amp; assurance services","36"
"11620","The analysis and use of financial statements","36"
"11621","Fixed Income analysis ","36"
"11622","Analysis of Derivatives ","36"
"11623","Quantitative methods for investment analysis ","36"
"11624","Economics","36"
"11625","Investment analysis ","36"
"11626","Fundamentals of financial management ","36"
"11627","International Investments","36"
"11628","Managerial Accounting ","36"
"11629","Common Errors in Biology Book 1 ","18"
"11630","Common Errors in Biology Book2","18"
"11631","數學補充練習 (中三) 全新","11"
"11632","數學補充練習 (中三) 全新","11"
"11633","期貨市場技術分析","5"
"11634","一目均衡表
Ichimoku kinko hyo
","5"
"11635","選擇權策略王","5"
"11636","DSE Physics past paper solution ","16"
"11637","Essentials of Abnormal Psychology (4th edition)","6"
"11638","Society the basics （8th edition)","6"
"11639","從零開始學炒股 （簡體）","5"
"11640","Bafs 歷屆試題/書 總之同ba有關 禁入睇就知有咩","22"
"11641","啟思新高中中國語文 中四上","9"
"11642","啟思新高中中國語文 中四下","9"
"11643","啟思中國語文學習手冊 中四","9"
"11644","NSS Physics in Life (book 1)","16"
"11645","NSS Physics In Life (book 2)","16"
"11647","空中無少爺20 - 空服員不曉飛","3"
"11648","周麗淇 the child-woman 手冊","3"
"11649","生存遊戲 - 現役社員心理學","6"
"11650","黃婉曼 - 私密愛情","3"
"11651","黃婉曼 - 天氣女神私密報告","3"
"11652","周麗淇 女朋友手記","3"
"11653","Twice 1+1 Plus 寫真+日記+自傳","8"
"11654","麻煩妹行運秘笈精選","3"
"11655","新編實用應用文","9"
"11656","巴黎派繪畫","2"
"11657","Chemistry 1000 MC Exercise ","17"
"11658","MASTERING DSE PHYSICS MOCK PAPERS","16"
"11659","New Senior Secondary Mastering Biology Second Edition Applied ecology ","18"
"11660","New Senior Secondary Mastering Biology Second Edition Human physiology:regulation and control ","18"
"11661","朗文新高中通識教育綜合版現代中國（ 2013年修訂版）","12"
"11663","HKDSE CHEMISTRY MC AND STRUCTURAL QUESTIONS 1
Second Edition","17"
"11664","HKDSE CHEMISTRY MC AND STRUCTURAL QUESTIONS 7 
Second Edition","17"
"11665","HKDSE CHEMISTRY MC AND STRUCTURAL QUESTIONS 5
SECOND EDITION","17"
"11666","HKDSE CHEMISTRY MC AND STRUCTURAL QUESTIONS 3
SECOND EDITION","17"
"11667","HKDSE CHEMISTRY MC AND STRUCTURAL QUESTIONS 2
Second Edition","17"
"11668","English Grammar in Use ","10"
"11669","YY Lam Regular Course F.6 補習書 4本","9"
"11670","The Careers Handbook","8"
"11671","普通話新紀元（第二版） 中二","8"
"11672","音樂探索2","26"
"11673","毛澤東私人醫生回憶錄","27"
"11674","倫敦金~于日辰作品","8"
"11675","在你說喂之前","6"
"11676","猜情尋~我們的二三事","6"
"11677","德國王","3"
"11678","京都大阪食玩買終極天書","3"
"11679","99奪命奇案","8"
"11680","男兒當入樽","4"
"11681","Long man elect second edition JS 2A,2B","10"
"11682","Long man elect second edition JS1A","10"
"11683","Long man elect second edition 
Listening and integrated skills book","10"
"11684","英國的 WIDE EYE~Early learning programme (5 books and 100% new)","7"
"11685","人間四月天","1"
"11686","idol k","4"
"11687","美麗人生","8"
"11688","孤男寡女","8"
"11689","偶爾也該發發呆","8"
"11690","哈利波特~消失的密室","1"
"11691","新川洋司畫集","8"
"11692","黑森林的記憶~上","8"
"11693","黑森林的記憶~下","8"
"11694","教科書 雅集新高中 通識教育系列 能源科技與環境","12"
"11695","2013 HKDSE 歷年試題參考答案","11"
"11697","高中文言文全解","9"
"11698","超級動漫秀 Q 版人物超值寶典","2"
"11700","Business Communication - Building Critical Skills (2nd edition, McGrawHill)","36"
"11701","Foundations of Economics (2nd edition, McGrawHill)","36"
"11702","Business Marketing (4th edition, McGrawHill)","36"
"11703","International Marketing (13th Edition, McGrawHill)","36"
"11704","Internet Marketing (3rd edition, Prentice Hall)","36"
"11705","Hospitaloty and Travel Marketing (3rd edition, Delmar)","36"
"11706","Global Marketing Management (4rd edition, Wiley)","36"
"11707","Strategic Marketing (9th edition, McGrawHill)","36"
"11708","Services Marketing (5th edition, McGrawHull)","36"
"11709","Marketing (13th edition, McGrawHill)","36"
"11710","Marketing Management (12th edition, Pearson)","36"
"11711","Strategic Brand Management (3rd edition, Pearson)","36"
"11712","Management (8th edition, Pearson)","36"
"11713","Consumer Behavior &amp; Marketing Strategy (7th edition, McGrawHill)","36"
"11714","Integrated Advertising, Promotion, and Marketing Communucations (3rd edition, Pearson)","36"
"11715","Exploring Marketing Research (10th edition, South Western)","36"
"11716","Fundamentals of Business Statistics (Thomson)","36"
"11717","Focus on Grammer (2nd edition, Longman)","36"
"11718","Algebra and Trigonometry with Analytic Geometry (11th edition, Thomson)","36"
"11719","中文傳意 (基礎篇 及 寫作篇) 香港城市大學","34"
"11720","21世紀商用中文書信 寫作手冊 (香港城市大學)","34"
"11721","Calculation for Business, Economics, and The Social and Life Science (8th edition, McGrawHill)","36"
"11722","瓊瑤全集~13本~12個故事","1"
"11723","Intro to Business (7th edition)","36"
"11724","生活普通話","9"
"11725","Oxford new century Mathematics","11"
"11726","香港中學文憑 探索經濟學 微觀經濟學3","21"
"11727","新視野通識教育個人成長99%新","12"
"11728","新簡明中國史1","14"
"11729","新簡明中國史2","14"
"11730","漫遊世界史 第二版 1上","27"
"11731","漫遊世界史 第二版 1下","27"
"11732","漫遊世界史 第二版 2上","27"
"11733","漫遊世界史 第二版 2下","27"
"11735","WONDERFUL  WORLD  OF  CONVERSATION  活用英語會話","7"
"11736","WONDERFUL  WORLD  OF  WORDS 奇趣識字寶庫","7"
"11737","Picture  Dictionary","7"
"11738","圖解兒童英漢詞典","7"
"11739","迪士尼英漢彩圖辭典","7"
"11740","兒童英漢圖解辭典","7"
"11741","兒童圖解英漢字典","7"
"11742","新經濟學與你2","21"
"11743","新視野 通識教育 全球化 綜合二版","12"
"11744","奪星起步點 通識教育 題型操練1","12"
"11745","通six 爭論議題 特集","12"
"11746","通識新聞教材精讀14~15","12"
"11747","5**匯通識","12"
"11748","通識一本通 2015/2016","12"
"11749","2016通識全攻略","12"
"11750","雅集新高中 通識教育系列 公共衛生","12"
"11751","通識教育 個人成長與人際關係2","12"
"11752","通識教育 中國的改革開放","12"
"11753","通識教育 法治和社會政治參與 第二版","12"
"11754","通識教育 中華文化與現代生活","12"
"11755","通識教育 生活素質(續篇) 第二版","12"
"11756","通識奪星之選 議題練習示範","12"
"11758","新標準 初中 生活與社會 多元及共融社會","12"
"11759","雅集新高中 通識教育系列 個人成長與人際關係","12"
"11760","雅集新高中 通識教育系列 能源科技與環境","12"
"11761","通識攻略大全 16/17","12"
"11762","2015通識全攻略","12"
"11763","通識教育 身份認同","12"
"11764","通識教育 公共衛生 第二版","12"
"11765","新世紀 生活與社會 核心單元15 中國經濟:中國的經濟概況","12"
"11766","新世紀 生活與社會 核心單元19 全球經濟:世界貿易","12"
"11767","新世紀 生活與社會 核心單元20 全球經濟:國際間的相互依存","12"
"11768","每日一篇新聞英語 pre-intermediate&amp;intermediate","10"
"11769","每日一篇新聞英語 upper-intermediate","10"
"11770","課室小學生成語練習 第五册","40"
"11771","課室小學生成語練習 第六册","40"
"11772","新高中 中國語文 應試補充練習 中四","9"
"11773","DEVELOPING SKILLS Paper4 speaking SetB","10"
"11774","活學地理 第二版","25"
"11775","十三五 生涯規劃 通通識","12"
"11776","New Treasure Plus","10"
"11777","Treasure Plus 3A","10"
"11778","SPELLING ESSENTIALS ","41"
"11779","電腦與資訊科技 初中普通電腦課程 1A 第二版","23"
"11780","電腦與資訊科技 初中普通電腦課程 2A 第二版","23"
"11781","English Grammar for students","41"
"11782","七色鸚哥","4"
"11783","科學實驗王 26 細胞分裂","7"
"11784","科學實驗王 40 金屬與非金屬","7"
"11785","丁丁歷險記 綠寶石失竊案","7"
"11786","雅集新高中 通識 個人成長 能源科技 各一","12"
"11787","麥兜响噹噹","4"
"11788","原諒他77次","6"
"11789","中國古代酷刑","1"
"11790","學心理識孩子","6"
"11791","孩子一定要學的一堂課 理財","6"
"11792","富爸爸窮爸爸","6"
"11845","盛夏光年 ","1"
"11846","援交告白","6"
"11847","為什麼男人愛說謊,女人愛哭?","6"
"11848","犯罪心理實錄","6"
"11849","有客到","6"
"11850","高中通識新領域5（2nd edition)","12"
"11851","高中通識新領域4（2nd edition)","12"
"11852","高中通識新領域3（2nd Edition)","12"
"11853","高中通識新領域6","12"
"11854","高中通識新領域1","12"
"11855","高中通識新領域2","12"
"11856","Developing Skills - Grammer and Usage for HKDSE (Set B)","10"
"11857","Developing Skills - speaking 5 (set b)(2012 revised)","10"
"11858","Developing Skills Speaking 4 (set b)(2012revised)","10"
"11859","New Senior Secondary Exploring Economics 2","21"
"11861","中史練習-資料理解，分析題（甲乙兩部）","14"
"11862","高中中國歷史應試訓練（連評卷參考）（甲乙兩部）","14"
"11863","New Century Mathematics 5B","11"
"11864","New Century Mathematics 4B","11"
"11865","New Century Mathematics 5A","11"
"11866","New Century Mathematics 6","11"
"11867","New Century Mathematics 4A","12"
"11868",".新高中中國語文新編 選修七 新聞與報道 2nd edition","9"
"11869","札克檔案 the zack files 中英對照板","7"
"11870","札克檔案 the zack files 中英對照板","7"
"11871","札克檔案 the zack files 中英對照板","7"
"11872","神奇樹屋 magic tree house  中英對照板 簡體中文","7"
"11873","吸血鬼德古拉（1-3）全套","4"
"11874","Basic Principles in Biology Book 1","18"
"11875","Basic Principles in Biology Book 5","18"
"11876","Basic Principles in Biology Book 6","18"
"11877","Basic Principles in Biology Book 3","18"
"11882"," 鵲橋命理1","8"
"11883","別再為小事而沮喪","6"
"11884","40兒童小說集 何紫","1"
"11885","New progress in Junior Mathematics 3B","8"
"11886","銷售巨人第一、二冊 Spin Selling","5"
"11887","居屋村屋裝修攻略第六及第九期","3"
"11888","不一樣的自然養生法","3"
"11889","Top Sales 跟你想的不一樣， 第一名業務員只靠一個好習慣","36"
"11890","炒股秘笈三本","5"
"11891","《中國文學》時序版 1至4冊","13"
"11892","Practical Management Science (5th Edition)","38"
"11893","產品設計書籍","29"
"11894","EVERYBODY likes the piano","26"
"11895","JOHN W. SCHAUM PIANO COURSE ","26"
"11896","JOHN W. SCHAUM PIANO COURSE","26"
"11897","JOHN THOMPSON’S MODERN COURSE FOR THE PIANO","26"
"11898","New Phyics At Work 2 - Electricity and Magnetism Atomoic Physics","16"
"11899","HKCEE mock test paper 1A and 1B ","10"
"11900","HKCEE maths 2003 past paper","11"
"11901","HKCEE 會考的中國語文 2003 ","9"
"11902","HKCEE 會考2004 English language syllabus B ","10"
"11903","HKCEE 會考 中國語文 2008","9"
"11904","啟思中國語文教中三下","9"
"11905","啟思中國語文第二版 中三上","9"
"11906","HKCEE English language performance plus 4 paper 2 listening amd integrates skills ","10"
"11907","HKCEE English language Paper 2 ","10"
"11908","Developing skills SBA set B ","10"
"11909","Developing skills paper 3 Set A ","10"
"11910","蕭源中文攻略","9"
"11911","牛津雙語英漢詞典","10"
"11913","Last Minute Biology 
HKDSE Compulsory part ","18"
"11915","World History Express","27"
"11916","中國歷史甲部課程3","14"
"11917","中國歷史1","14"
"11918","Anthology Set A ","10"
"11924","A牌電工必讀一套5册","39"
"11925","高中中國歷史[第二版] 4上","14"
"11926","高中中國歷史[第二版] 4下","14"
"11927","高中中國歷史[第二版] 5上","14"
"11928","高中中國歷史[第二版] 5下","14"
"11937","齊學普通話 中三","9"
"11938","Dse maths practices paper","11"
"11939","中四中五chemistry教科書","17"
"11944","Strategic Management：An Integrated Approach","36"
"11945","冒險小蝙蝠1－8","7"
"11946","黑旗1－6","7"
"11947","Rainbow Magic 共25本","7"
"11949","The Tiara Club 共3本","7"
"11950","Lucky Stars 共6本","7"
"11951","木棉樹出版中文圖書共16本","7"
"11952","高中活學地理第七冊第二版","25"
"11958","新突破文憑數學 必修部份 甲部 95%新
0痕跡","11"
"11960","Pilot’s English Series Work Place Communication Make Easy","10"
"11977","中國語文新編第1-4冊+中文練習
價錢再議","9"
"11978","中四-中六math書(+練習)+past paper
價錢再議","11"
"11979","中四-中六math書(+練習)+past paper
價錢再議","11"
"11980","小三四中英習作","40"
"11987","安徒生童話","7"
"11988","中國神話故事精選","1"
"11989","恐龍小百科","7"
"11990","俄羅斯童話精選","7"
"11991","格林童話精選","7"
"11992","我要安樂死","8"
"11993","恐龍","7"
"11996","生活小品共七本","3"
"11997","小說共七本","1"
"11998","小說共六本","1"
"12001","小說共五本","1"
"12005","小說共六本","1"
"12006","法醫小說共三本","1"
"12008","藏獒共三本（作家倪匡極力推薦）","1"
"12009","倪匡科幻小說共四本","1"
"12010","嚴沁文藝小說共七本","1"
"12016","Koopa Mock and 溫concept ,common mistake書","11"
"12017","Primary grammar programme terms 1-2 5A","10"
"12018"," 啟思中文 1-2冊","9"
"12019","數學科DSE題解指引","11"
"12020","DSE ENG writing sample","10"
"12021","通識王","12"
"12022","中文 DSE應試訓練","9"
"12023","數學新里程中四上下冊","11"
"12024","ICT DSE mock paper","23"
"12025","BIO DSE mock paper","18"
"12026","培生ICT 123冊","23"
"12027","高中LS 2,6冊","12"
"12028","高中現代 LS","12"
"12029","BIO DSE MC mock paper","18"
"12030","DSE ICT MC mock paper","23"
"12031","雅集出版 BIO 2A-6課","18"
"12032","初中暑期作業 ","9"
"12033","ENG DSE reading writing skills","10"
"12034","

香港中學文憑生物全套加送一本生物9星期摘五秘笈","18"
"12035","中學文憑數學ABCDE冊","11"
"12037","Building blocks for effective writing","10"
"12038","Dse 必備通識精讀天書 ","12"
"12039","Dse 必備通識精讀天書 ","12"
"12040","Dse 必備通識精讀天書 ","12"
"12041","Dse 必備通識精讀天書 ","12"
"12042","青少年讀物YA小說多本","1"
"12043","青少年讀物YA小說多本","1"
"12044","新世代數學 4A","11"
"12045"," 新高中  旅遊與款待 必修部份1","33"
"12046","高中  活學地理 第二版（動態的地球)4","25"
"12076","十二篇範文 透視文言文","9"
"12077","中國文學教科書4冊","13"
"12095","中二書
science 中文每$30一本
其他各40一本 
ps maths 缺ch4 ","11"
"12097","World History Exercise *3
$60@3","27"
"12100","40@1
中三書","14"
"12135","Current Pathology 病理學","3"
"12166","中學 dse 數學書 mathematics in focus book a-e","11"
"12167","新高中 資通 ict 選修單玩C 連作業","23"
"12172","Yylam中外例子集成 古今例子集成（共两本）","9"
"12174","大事件（作文說話素材）","9"
"12177","DIARY Of a Wimpy Kid 
遜咖日記
《失控的暑假》
","1"
"12178","HKDSE PAST PAPER SOLUTIONS (CHINESE Version)","9"
"12179","高中互動中國語文（第四版）","9"
"12180","數學9星期摘5**祕笈","11"
"12181","Joint Us Alevel Chemistry past psper suggestion solution 2008 edition","17"
"12182","Certificate Biology New Mastering Basic Concepts 1","18"
"12183","通識教育歷屆試題參考答案","12"
"12184","數學歷屆試題參考答案","11"
"12185","通識王","12"
"12186","Certificate Biology New Mastering Basic Concepts 2","18"
"12187","Certificate Biology New Mastering Basic Concepts 3","18"
"12188","NSS Mathematics in Actions 4A(2nd edition)","11"
"12189","NSS MATHEMATICS in Actions 4B","11"
"12190","NSS MATHEMATICS in Actions 5A","11"
"12191","NSS Mathematics in Actions 5B","11"
"12192","NSS MATHEMATICS IN ACTIONS 6A","11"
"12193","Skillful formula for HKDSE(compulsory)
Exercise and Solution","11"
"12194","HKDSE Mathematics Multiple Choice Questions","11"
"12195","圖解DSE文言範文+經典","9"
"12196","MATHEMATICS CONVENTIONAL QUESTIONS BOOK B (solution provided)","11"
"12197","通Six17本+2本精讀","12"
"12198","康sir通識濃縮精華2018（中英對照）","12"
"12199","新高中精通物理","16"
"12200","互動地理","25"
"12201","Success in Grammar (2)","10"
"12202","Cutting Edge  upper intermediate","10"
"12203","初中音樂之旅第三冊","26"
"12204","中國文學創作","13"
"12205","新理念中國歷史第三冊 第三版","14"
"12206","Hong Sir 操卷班MockSet1-4
送星島通識攻略大全","12"
"12207","中國歷史PastPaper(13-17)","14"
"12208","英文English PastPaper(12-17)
","10"
"12209","中文PastPaper2014 16 17","9"
"12210","HKDSE Suggested solutions （二手）","9"
"12211","Complete exam practise for HKDSE","10"
"12212","Physics at Work","16"
"12213","dse舊書 補習筆記 ","9"
"12214","HKDSE PHYSICS EXERCISE ","16"
"12217","Radian Mastering NSS Physics Book 4 
Electricity and magnetism (連Full Solution )","16"
"12218","地理 按級分類選擇題1050 DSE適用 無痕跡 150$3本","25"
"12219","Sociology 7th edition - Anthony goddess and Philip W Sutton 社會學大專大學書","6"
"12220","Management 12th edition, global edition  by Stephen P. Robbins and Mary Coulter管理學大專大學","5"
"12221","Psychology and life 20th edition by Richard J Gerrig 心理學大專大學書","6"
"12222","Sociology- A brief introduction by Richard T Schaefer 10th edition 社會科學 大專大學書","6"
"12223","瘦身解密","3"
"12224","Manis Kitchen","3"
"12225","瑜伽生活禪 Living with Yoga &amp; Mindfulness","3"
"12226","史上最有效瘦身毛巾操","3"
"12227","愈少愈自由","3"
"12229","通識書(可議價或出價)","12"
"12230","Arborists Certification Study Guide","8"
"12231","通識教科書","12"
"12232","天書
","9"
"12233","天書","10"
"12234","Ls","12"
"12235","Chem","17"
"12236","Bio gd","18"
"12237","新視野 個人+中國
培生 朗文新高中 香港+能源
現代高中 全球化","12"
"12239","雅集 高中生物 生態學 生物工程","18"
"12240","啟迪生物應試筆記","18"
"12242","九星期5** 生物","18"
"12243","Liberal studies Success Key for HKDSE","12"
"12244","德嘉教育 生物練習 全套","18"
"12247","2018通識王","12"
"12248","Radian Mastering NSS PHY Electricity&amp;Magnetism AND Waves","16"
"12249","Fillans  Physics exam-bulider heat and gas ","16"
"12250","NSS Physics in Life 3&amp;4A&amp;4B","16"
"12251","新高中中國語文新編 第二版 一、二、三冊，4-6成新","9"
"12252","HKDSE recommended solutions","11"
"12253","English Fictions","1"
"12254","Yylam林場必備（共兩本）","9"
"12255","通識教科書New focus in senior secondary liberal studies (3rd edition)","12"
"12256","倫理與宗教 我看我生命 人際篇","31"
"12257","齡記 高中新思維 通識 單元六 能源科技與環境 2016年第二版 ","12"
"12258","Pilots English Series Workplace Communication Made Easy (with student portfolio)","10"
"12259","邁向5**中文寫作之路 中文作文 參考書","9"
"12261","地理科 應試筆記 參考書","25"
"12262","通識精讀 現代中國","12"
"12263","中文指定篇章 參考書","9"
"12265","通識 參考書","12"
"12266","中文 指定篇章 參考書","9"
"12267","通識 參考書","12"
"12268","The young king and other stories ","10"
"12269","中學生文言字典","9"
"12270","Mini School Atlas 袖珍世界地圖集","25"
"12271","Stories of Here and Now 1","10"
"12272","商務 學生詞典","9"
"12273","初中 地理技能手冊","25"
"12274","高中互動 中國語文 文言指定篇章 學習冊","9"
"12275","Pilots English Series Social Issues Made Easy","10"
"12276","經濟科練習","21"
"12282","New Century Mathematics second edition 5B","11"
"12283","新高中中國語文新編 第二版 1-4冊
$300/4本 8成新
 送yylam綜合筆記","9"
"12284","Longman Exam Series: HKDSE Maths Mock Exam Paper (4th Ed.)","11"
"12285","中四至中六數學教科書","11"
"12286","Yylam說話一百問","9"
"12287","dse透視文言文","9"
"12288","通識王2018","12"
"12289","通識一本通","12"
"12290","中國語文應試升級策略","9"
"12291","5**說話實戰手冊","9"
"12292","DSE Maths Preview compulsory part F.5 topics","11"
"12293","Graded MC1050 for NSS Geography 3","25"
"12294","Getting 5**in 9weeks Geography","25"
"12295","Graded MC 1050 for NSS Geography 1","25"
"12296","Effective Exam Practice for the HKDSE in Chemistry(second edition)","17"
"12297","HKDSE Exam Series Mathematics: Conventional Questions Compulsory Part Book 2(Second Edition)","11"
"12298","Classroom Secondary Good Writing Guide","10"
"12299","Frank woods 
Cost Accounting","36"
"12300","Basics of Personal Fonancial Management ","22"
"12301","考史（DSE）世界歷史","27"
"12302","A Christmas Carol ","10"
"12304","活着回來-一個香港人由非洲出發的單車之旅","3"
"12305","Accounting module: 
Financial accounting ","22"
"12306","Frank woods 
Financial accounting ","22"
"12307","HP ink new","8"
"12308","Frank woods financial accounting 1","22"
"12309","團遊土耳其","3"
"12310","Introducing to accounting ","22"
"12311","通識教育 公共衛生","12"
"12312","通識教育 5** mock paper ","12"
"12314","Hong sir form6 2017-2018 notes","12"
"12315"," 麻甩浪漫食堂","3"
"12316","J Yeung 地理大包圍","25"
"12317","我和墨西哥談戀愛","3"
"12318","孩子變超人","7"
"12319","Aaron Lee 
BAFS 補習notes","22"
"12320","Yy 十二篇範文","13"
"12321","林場必備","9"
"12322","文言縱橫","9"
"12323","YY 説話100 問","13"
"12324","Ken Tai MC Killer 全套教材(Book 1-4)連試題集","11"
"12325","YY 取材思維集","9"
"12326","Able students 5A","11"
"12327","Able students 5B","11"
"12328","史諾比傑作精選集","7"
"12329","世界恐怖小說選","7"
"12330","YY 中外例子集成","13"
"12331","YY 2017-2018 form 6 全期","9"
"12332","寶貝你的狗","7"
"12333","12 篇範文exercise ","9"
"12334","Geog Mc exercise ","25"
"12335","Hong sir 通識2017 時事","12"
"12336","Geog 1050 graded Mc ","25"
"12337","Geog graded Mc ","25"
"12338","Geog revision exercise 2 ","25"
"12339","Geog revision exercise ","1"
"12340","New exploring world history ","27"
"12341","History examination practices theme B","27"
"12342","高中經濟書 ","21"
"12343","YY 説話題目","9"
"12344","Hkdse chemistry a modern view second edition aristo","17"
"12345","New Century Mathematics 6s For DSE","11"
"12346","History comprehensive exercise theme A","27"
"12347","DSE Grammar&amp;Usages SetB","10"
"12348","Turbo BaFs 
Introduction to accounting 
","22"
"12349","天堂家書","3"
"12350","通識能源科技與環境","12"
"12351","通識 個人成長","12"
"12352","Getting 5** in 9 weeks history ","27"
"12353","2017通識全攻略","12"
"12354","通識現代中國","12"
"12355","通識全球化","12"
"12357","YY 古今中外例子集成","13"
"12358","2018通識全攻略","12"
"12359","YY 説話誌","9"
"12360","NEw progress in senior mathematics ","11"
"12361","通識公共衛生","12"
"12362","新高中中國語文新编 第一冊 第二版 
","9"
"12363","新高中中國語文新編 第二冊 第二版","9"
"12364","新高中中國語文新編 第三冊 第二版","9"
"12365","新高中中國語文新編 第四冊 第二版","9"
"12366","通識教科書 第三版 (可議價)","12"
"12367","通識快速温習手冊","12"
"12368","通識教育今日香港 綜合第二版","12"
"12369","新視野 通識教育 全球化 綜合三版","12"
"12370","攻心說話術","35"
"12383","History examination practices theme A","27"
"12408","四柱八字闡微與實務 (上)","8"
"12410","四柱八字闡微與實務(下)","8"
"12412","Kenneth Lau 英文S4/5及S6筆記","10"
"12413","Frank Wood 財務會計1","22"
"12414","Frank Wood 財務會計2","22"
"12415","Frank Wood 會計導論（第二版）","22"
"12416","營商環境與管理導論（第二版）","22"
"12417","成本會計","22"
"12418","個人理財","22"
"12419","組科（生物） 齊1A,1B.2,3,4冊","19"
"12420","Yy notes 文言縱橫","9"
"12421","yy notes 十二篇範文速練","9"
"12422","yy notes 取材思維舉要","9"
"12423","yy notes and林場必備","9"
"12424","yy notes 中外例子集成
","9"
"12425","yy notes 說話100問","9"
"12426","Louise page notes 
","10"
"12427","Louise Page notes","10"
"12428","Louise Page notes","10"
"12429","Louise Page notes","10"
"12430","Yy notes F6 regular 第二-第七期 連大部分上堂派發資料","9"
"12431","Mathematics exercises for Brilliancy ","11"
"12432","All-round mathematics multiple choice ","11"
"12433","通識 今日香港","12"
"12434","New progress in senior mathematics ","11"
"12435","New progress in senior mathematics 6A
","11"
"12436","Geog revision exercises ","25"
"12437","YY 古今例子集成","9"
"12438","YY 文言字詞","9"
"12439","YY 中外例子集成","9"
"12440","放Koopakoo筆記(保証平民價)","11"
"12441","YY文言縱橫 DSE必備","9"
"12442","YY 中外例子集成","9"
"12443","YY古今中外例子集成","9"
"12444","YY古今中外例子集成","9"
"12445","Classified question bank for hkdse liberal studies ","12"
"12446","Classified question bank for hkdse liberal studies ","12"
"12447","12文言經典備試通 for dsechin","9"
"12448","通識拆題王m2議題集","12"
"12449","透視文言文","9"
"12450","HKDSE Exam Series
Mathematics Multiple choice Questions (Compulsory part)
$100 in total","11"
"12452","Andy Yeung 會計全套","22"
"12453","KC Daniel筆記 （酸鹼+電池氧化還原電解）","17"
"12454","化學書","17"
"12455","化學書3B冊","17"
"12456","化學書2冊","17"
"12457","文言語譯","9"
"12458","Yy範文速練","9"
"12459","Jyeung應用筆記大全2本及2016,2017五星星範文","12"
"12460","Louise Page F.5 Plan M regular phrase 5-9","10"
"12461","English in action: common grammar, usage and confusing words","10"
"12475","普通話水平測試應試指導(繁體字附光碟)","8"
"12476","Bio 生物恐龍書1-5","18"
"12477","會計pastpaper答案","22"
"12478","高中通識教育 今日香港新修版","12"
"12479","朗文新高中通識教育綜合版 個人成長與人際關係","12"
"12480","高中新思維通識 能源科技與環境第二版","12"
"12481","高中通識教育 現代中國","12"
"12482","高中新思維通識 公共衛生第二版","12"
"12483","通識全攻略 2015-2017","12"
"12484","Mathematics in Action 1A 1B 3B","11"
"12485","Mathematics in Action 4A 4B 5B 6A","11"
"12486","NSS Mastering Biology second edition 1A 1B 2 3 4 ","18"
"12489","Score High in HKDSE mathematics(compulsory part) Multiple Choices Questions ","11"
"12491","我看我生命 生死篇","31"
"12492","新視野通識教育全球化綜合三版","12"
"12493","My Grammar Lab","10"
"12494","Star summit electives(language art) short stories","10"
"12495","Senior Secondary Exploring Geography 1,4 ","12"
"12496","透視文言文","9"
"12497","古文觀止 ","9"
"12498","中學舊書，求求你了，買我的吧","9"
"12500","文言語譯","9"
"12501","NSS ECON各75","21"
"12502","maths 5**","11"
"12503","通識通識通識","12"
"12504","通識通識通識","12"
"12505","恐龍書bk1 2 各85","18"
"12506","古文觀止 全新上下兩冊 ","9"
"12507","Econ DSE AL CE答案詳解","21"
"12508","maths DSE AL CE答案詳解全新","11"
"12509","文言縱橫 全新 附送取材思維","9"
"12510","Maths core 練習卷+答案詳解","11"
"12511","Score  High in HKDSE練習","11"
"12512","論據大全 蕭源","9"
"12513","Hkdse exam series- mathematics mock exam papers(compulsory part) ","11"
"12514","啟思新高中中國語文第二版 第四冊第二冊 ","9"
"12515","頌樂樂","26"
"12516","Oxford Word Skills","10"
"12517","我看我生命2 附習作","31"
"12518","啟思新高中中國語文第二版第三冊 ","9"
"12519","Developing Skills paper4 speaking ","10"
"12521","12歲那天，我賠光了老爸的帳戶","5"
"12522","One World","1"
"12523","一千個裸體陌生人:看盡生死的孤寂與瘋狂，救護車的邊緣急救紀事","6"
"12526","化學書
","17"
